ensembl_id,TH-A-Control,TH-A-Mutant,TH-B-Control,TH-B-Mutant,TH-C-Control,TH-C-Mutant,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000058881,780.938601,739.0453339,898.1441524,717.3678999,1068.347452,655.0123505,Zfp516,protein_coding,809.8092984,-0.377846706,0.110359921,-3.423767447,0.000617594,0.070034349
ENSMUSG00000034480,154.4284092,237.3321497,154.3827158,183.4616222,129.1902808,239.115273,Diap2,protein_coding,182.9850751,0.590987293,0.173061887,3.414889918,0.000638078,0.071854665
ENSMUSG00000024256,191.569419,156.1854956,187.9836598,123.0401298,238.1594742,122.6232169,Adcyap1,protein_coding,169.9268992,-0.612712252,0.180469934,-3.395093239,0.000686052,0.076198798
ENSMUSG00000047643,55.71151471,20.94107204,37.23347851,16.47858882,39.31878111,13.28418184,Gm5454,processed_pseudogene,30.49460284,-1.375637208,0.405009375,-3.39655646,0.000682395,0.076198798
ENSMUSG00000066842,62.55327968,36.64687606,85.36456049,37.35146799,73.02059349,37.80882522,Hmcn1,protein_coding,55.45760049,-0.984670032,0.290348073,-3.391343439,0.000695509,0.076723618
ENSMUSG00000028517,223.8234539,155.3129509,271.5319531,204.3345013,263.9975303,158.3883219,Ppap2b,protein_coding,212.8981186,-0.555610609,0.164071325,-3.386396796,0.000708169,0.077071609
ENSMUSG00000051950,589.369182,445.8703254,535.7988371,355.9375185,558.3266918,470.0556649,B3glct,protein_coding,492.5597033,-0.402149478,0.118748483,-3.38656519,0.000707735,0.077071609
ENSMUSG00000022639,131.9483243,183.2343803,110.7923019,159.2930252,144.9177932,311.6673431,5330426P16Rik,lincRNA,173.6421947,0.757405864,0.224127319,3.379355394,0.00072656,0.078546
ENSMUSG00000031647,923.6382703,755.6236826,943.5508335,759.1136582,1094.185509,853.2532179,Mfap3l,protein_coding,888.2275285,-0.321517589,0.095457475,-3.368176144,0.000756672,0.081259596
ENSMUSG00000027971,219.9138739,173.636389,227.9415392,118.6458395,183.1131806,104.2297344,Ndst4,protein_coding,171.2467594,-0.665503041,0.198117129,-3.359139336,0.000781856,0.082866553
ENSMUSG00000028392,56.68890971,31.41160805,60.84495269,8.788580703,41.5655686,20.43720282,Bspry,protein_coding,36.62280376,-1.373337243,0.408724938,-3.360052486,0.000779277,0.082866553
ENSMUSG00000022262,90.89773453,49.73504608,94.44589672,50.53433904,94.36507467,57.22416791,Dnah5,protein_coding,72.86704316,-0.82956028,0.247926652,-3.345990734,0.000819891,0.086333495
ENSMUSG00000039037,1953.812595,1430.100711,1890.734202,1467.692977,1598.589301,1579.795778,St6galnac5,protein_coding,1653.454261,-0.28306707,0.084831734,-3.336806372,0.00084747,0.08866173
ENSMUSG00000024601,745.7523812,540.9776943,635.6935356,511.9348259,626.8537103,526.2579727,Isoc1,protein_coding,597.9116867,-0.34661374,0.104001199,-3.332786,0.00085981,0.089376198
ENSMUSG00000072944,9.77394995,1.745089336,19.97893969,2.197145176,14.6041187,2.043720282,Nup62cl,protein_coding,8.390493855,-2.900690355,0.873061223,-3.322436362,0.00089235,0.091584503
ENSMUSG00000026610,4525.338827,4764.093888,4252.789753,5076.503928,3998.158342,4930.475181,Esrrg,protein_coding,4591.226653,0.208712101,0.062923071,3.316940798,0.000910089,0.092817629
ENSMUSG00000039683,410.5058979,200.6852737,335.1013066,175.7716141,240.4062616,265.6836367,Sdk1,protein_coding,271.3589984,-0.620766437,0.187576821,-3.309398431,0.000934967,0.094758887
ENSMUSG00000026499,1052.65441,903.9562762,985.3249802,850.295183,1106.54284,824.6411339,Acbd3,protein_coding,953.9024705,-0.284121128,0.085980222,-3.304494017,0.00095148,0.09524198
ENSMUSG00000071856,606.9622919,426.6743427,653.856208,385.5989783,761.6609598,628.4439868,Mcc,protein_coding,577.1994613,-0.488497402,0.147814283,-3.304805137,0.000950425,0.09524198
ENSMUSG00000036295,2226.505799,1886.441573,2118.675741,1853.291956,2134.448117,1849.566856,Lrrn3,protein_coding,2011.48834,-0.213075864,0.064817253,-3.287332547,0.001011413,0.100620101
ENSMUSG00000040010,285.3993385,490.3701035,227.9415392,254.8688404,214.5682055,368.891511,Slc7a5,protein_coding,307.0065897,0.61688697,0.188787901,3.267619204,0.001084562,0.107239357
ENSMUSG00000045534,9.77394995,5.235268009,18.16267245,3.295717764,26.9614499,1.021860141,Kcna5,protein_coding,10.7418197,-2.490368901,0.768845729,-3.239100909,0.001199071,0.117843286
ENSMUSG00000029778,1499.323922,1321.032628,1600.131442,1174.374096,1344.702314,1164.920561,Adcyap1r1,protein_coding,1350.747494,-0.279984524,0.086514969,-3.236255253,0.00121109,0.118307475
ENSMUSG00000036402,183.7502591,114.3033515,137.128177,94.47724255,179.7429994,112.4046155,Gng12,protein_coding,136.9677742,-0.634793713,0.196370819,-3.232627521,0.001226574,0.118352986
ENSMUSG00000045776,442.7599327,672.7319391,542.1557725,777.7893922,545.9693606,570.1979588,Lrtm1,protein_coding,591.9340593,0.400189472,0.123915013,3.229547921,0.001239861,0.118352986
ENSMUSG00000073678,904.0903704,1073.229942,962.6216396,1064.516838,887.4810594,1198.641946,Pgap1,protein_coding,1015.096966,0.27567551,0.085264842,3.233167444,0.001224258,0.118352986
ENSMUSG00000091896,691.9956565,572.3893023,709.252359,589.9334797,812.2136784,610.0505043,Ube2d2a,protein_coding,664.30583,-0.319518296,0.098942202,-3.229342888,0.00124075,0.118352986
ENSMUSG00000043635,144.6544593,95.10736883,160.7396511,84.59008926,112.3393746,79.70509101,Adamts3,protein_coding,112.8560057,-0.689000837,0.214354822,-3.214300614,0.001307627,0.124002799
ENSMUSG00000020644,389.980603,289.6848298,345.9989101,308.6988972,487.5528858,299.4050214,Id2,protein_coding,353.5535245,-0.444002384,0.138688783,-3.201429658,0.001367475,0.128179005
ENSMUSG00000035910,16.61571491,27.92142938,14.53013796,41.74575834,11.23393746,42.91812593,Dcdc2a,protein_coding,25.82751733,1.397749135,0.436484161,3.202290618,0.001363394,0.128179005
ENSMUSG00000031340,28.34445485,8.725446681,24.5196078,4.394290351,17.97429994,6.131160847,Gabre,protein_coding,15.01487675,-1.864286403,0.58520171,-3.185715921,0.001443963,0.133801744
ENSMUSG00000052726,206.2303439,179.7442016,226.1252719,170.2787511,337.0181238,160.4320422,Kcnt2,protein_coding,213.3047891,-0.586655989,0.184118112,-3.186302436,0.001441039,0.133801744
ENSMUSG00000020023,215.0268989,148.3325936,175.2697891,119.7444121,223.5553555,146.1260002,Tmcc3,protein_coding,171.3425082,-0.561844754,0.17658718,-3.181684841,0.001464211,0.134907036
ENSMUSG00000045648,146.6092492,183.2343803,154.3827158,182.3630496,126.9434933,310.6454829,Vwc2l,protein_coding,184.0297285,0.656869276,0.206576347,3.179789395,0.001473821,0.13502534
ENSMUSG00000031665,252.1679087,178.871657,254.2774142,153.8001623,185.3599681,135.9073988,Sall1,protein_coding,193.3974182,-0.562434596,0.17748404,-3.168930543,0.00153001,0.139385588
ENSMUSG00000020374,206.2303439,114.3033515,214.3195349,104.3643958,178.6196056,171.6725037,Rasgef1c,protein_coding,164.9182893,-0.62054196,0.197805339,-3.137134532,0.001706078,0.152296063
ENSMUSG00000021136,109.4682394,85.50937748,125.3224399,68.11150045,125.8200996,68.46462946,Smoc1,protein_coding,97.11604771,-0.693784051,0.22119106,-3.136582692,0.001709292,0.152296063
ENSMUSG00000024190,1074.157099,907.4464549,978.9680448,877.7594977,1125.640534,845.0783367,Dusp1,protein_coding,968.1749945,-0.271491812,0.086438334,-3.140872794,0.001684452,0.152296063
ENSMUSG00000028327,26.38966486,54.09776943,27.24400867,53.8300568,21.34448117,50.07114692,Stra6l,protein_coding,38.82952131,1.070211425,0.341098945,3.137539537,0.001703723,0.152296063
ENSMUSG00000007653,1320.460638,1503.394463,1307.712416,1532.50876,1139.121258,1448.99768,Gabrb2,protein_coding,1375.365869,0.250143065,0.079963511,3.128215138,0.001758714,0.15415841
ENSMUSG00000025867,989.1237349,847.2408728,1014.385256,773.3951018,952.6378966,837.9253158,Cplx2,protein_coding,902.451363,-0.26552221,0.084857648,-3.129031002,0.001753838,0.15415841
ENSMUSG00000031714,775.074231,628.2321611,712.8848935,565.7648827,697.6275163,575.3072595,Gab1,protein_coding,659.1484907,-0.30376678,0.097070112,-3.12935438,0.001751909,0.15415841
ENSMUSG00000029657,2324.245298,2010.342915,2366.59622,2133.427966,2524.265747,2105.031891,Hsph1,protein_coding,2243.985006,-0.20742683,0.066516343,-3.118434091,0.001818148,0.158511227
ENSMUSG00000028565,2120.947139,1180.552936,2099.604935,1128.234048,1579.491607,1526.659051,Nfia,protein_coding,1605.914953,-0.597010939,0.192090959,-3.10795959,0.001883838,0.163360006
ENSMUSG00000023991,1098.591974,1095.043559,988.049381,1345.75142,778.511866,1214.991708,Foxp4,protein_coding,1086.823318,0.348963597,0.112418615,3.104144253,0.001908303,0.164601253
ENSMUSG00000029135,64.50806967,29.66651872,54.48801734,38.45004057,133.6838558,51.09300706,Fosl2,protein_coding,61.98158486,-1.08074098,0.348508514,-3.10104613,0.001928382,0.165453175
ENSMUSG00000032425,432.9859828,731.1924319,737.4045013,744.8322146,516.7611232,823.6192738,Zfp949,protein_coding,664.4659212,0.444717504,0.143592835,3.097073088,0.001954417,0.166037437
ENSMUSG00000072437,782.893391,683.2024752,787.3518505,559.1734472,759.4141723,640.7063085,Nanos1,protein_coding,702.1236074,-0.305082462,0.09851275,-3.096883015,0.00195567,0.166037437
ENSMUSG00000000567,282.4671536,204.1754523,349.6314446,192.2502029,229.1723242,211.5250492,Sox9,protein_coding,244.8702711,-0.505897028,0.163843291,-3.087688389,0.002017199,0.17036924
ENSMUSG00000037306,171.0441241,118.6660749,157.1071167,101.0686781,224.6787492,141.0166995,Man1c1,protein_coding,152.2635737,-0.610440729,0.198231371,-3.079435545,0.002073932,0.174253306
ENSMUSG00000039942,178.8632841,133.4993342,173.4535219,102.1672507,157.2751244,104.2297344,Ptger4,protein_coding,141.5813749,-0.580250706,0.188745588,-3.074247787,0.002110341,0.176398379
ENSMUSG00000057329,606.9622919,521.7817116,593.0112553,472.3862128,598.7688666,446.5528817,Bcl2,protein_coding,539.9105366,-0.318320405,0.10379656,-3.066772209,0.002163837,0.179942455
ENSMUSG00000024553,11.72873994,0.872544668,13.62200433,1.098572588,6.740362476,1.021860141,Galr1,protein_coding,5.847347358,-3.439003559,1.130877262,-3.041005132,0.002357898,0.194089725
ENSMUSG00000028273,133.9031143,88.12701148,114.4248364,60.42149233,106.7224059,68.46462946,Pdlim5,protein_coding,95.34391498,-0.704234627,0.231558274,-3.041284658,0.00235571,0.194089725
ENSMUSG00000020037,117.2873994,75.03884146,128.9549744,68.11150045,83.13113721,50.07114692,Rfx4,protein_coding,87.09916663,-0.771037855,0.25389749,-3.03680771,0.002390979,0.195818789
ENSMUSG00000015957,13.68352993,1.745089336,10.89760347,5.492862939,29.2082374,4.087440565,Wnt11,protein_coding,10.85246061,-2.267197356,0.747636902,-3.032484554,0.002425495,0.196659143
ENSMUSG00000069072,693.9504464,593.3303743,664.7538115,438.3304625,665.0490976,557.9356371,Slc7a14,protein_coding,602.2249716,-0.345498564,0.11392854,-3.032590101,0.002424647,0.196659143
ENSMUSG00000021990,132.9257193,260.0183111,175.2697891,208.7287917,153.9049432,198.2408674,Spata13,protein_coding,188.1814036,0.531211636,0.175337727,3.029648237,0.002448387,0.197527595
ENSMUSG00000030226,2743.547751,3129.817725,2705.330061,3208.930529,2581.558828,2880.623738,Lmo3,protein_coding,2874.968105,0.198824765,0.065717952,3.025425473,0.002482836,0.199315179
ENSMUSG00000038700,938.2991952,1035.710521,871.8082774,1289.724218,1034.64564,1162.876841,Hoxb5,protein_coding,1055.510782,0.294078379,0.097314035,3.021952373,0.002511501,0.200623122
ENSMUSG00000020704,59.62109469,38.3919654,65.3856208,25.26716952,90.99489343,47.00556649,Asic2,protein_coding,54.44438506,-0.955484167,0.316611119,-3.017847794,0.002545767,0.202363544
ENSMUSG00000054196,48.86974975,10.47053602,53.57988371,16.47858882,26.9614499,25.54650353,Cthrc1,protein_coding,30.31778529,-1.318540226,0.437824234,-3.011574333,0.002598968,0.205584678
ENSMUSG00000052942,6.841764965,18.32343803,6.356935356,25.26716952,14.6041187,42.91812593,Glis3,protein_coding,19.05192542,1.654777804,0.550889085,3.00383117,0.002666032,0.209865915
ENSMUSG00000040856,328.4047183,209.4107204,340.5501084,260.3617033,422.3960485,316.7766438,Dlk1,protein_coding,312.9833238,-0.473402481,0.1581009,-2.99430605,0.002750699,0.215484691
ENSMUSG00000036782,2571.526232,2833.152537,2540.049741,3049.637504,2176.013686,2682.382871,Klhl13,protein_coding,2642.127095,0.231972468,0.077831689,2.980437276,0.002878372,0.224402293
ENSMUSG00000017692,183.7502591,102.9602708,205.2381986,164.7858882,195.4705118,129.7762379,Rhbdl3,protein_coding,163.6635611,-0.563447953,0.189526316,-2.972927274,0.002949743,0.225686755
ENSMUSG00000020160,2210.867479,2088.871936,2411.094767,2111.456514,2792.756853,2066.201205,Meis1,protein_coding,2280.208126,-0.241919819,0.081348297,-2.973876857,0.002940631,0.225686755
ENSMUSG00000033454,366.5231231,273.9790258,344.1826428,282.3331551,365.1029675,276.9240983,Zbtb1,protein_coding,318.1741688,-0.368437873,0.123934366,-2.972846725,0.002950518,0.225686755
ENSMUSG00000036822,872.8137305,782.6725673,900.8685533,763.5079485,954.8846841,732.6737212,Topors,protein_coding,834.5702008,-0.258573369,0.086862662,-2.976806886,0.002912674,0.225686755
ENSMUSG00000027808,785.825576,665.7515818,842.7480015,758.0150856,912.1957218,656.0342106,Serp1,protein_coding,770.0950295,-0.289152578,0.097391897,-2.968959288,0.002988102,0.225906268
ENSMUSG00000030067,2662.423966,3372.385142,2893.313721,3469.292232,2900.602652,2971.569291,Foxp1,protein_coding,3044.931167,0.2148049,0.072391486,2.967267451,0.003004595,0.225906268
ENSMUSG00000034981,128.0387443,58.46049277,67.20188805,26.36574211,52.79950606,31.67766438,Parm1,protein_coding,60.75733962,-1.080612007,0.363804183,-2.970312208,0.002974972,0.225906268
ENSMUSG00000073147,265.8514386,197.195095,276.0726212,223.0102353,353.86903,232.9841122,5031425E22Rik,lincRNA,258.1637554,-0.454561002,0.153215635,-2.966805591,0.003009112,0.225906268
ENSMUSG00000055022,468.1722026,372.5765733,458.6074792,326.2760586,430.2598047,369.9133711,Cntn1,protein_coding,404.3009149,-0.343625157,0.115957009,-2.963384094,0.003042766,0.227380176
ENSMUSG00000053199,1869.756625,1777.373489,1843.511253,1548.987349,2265.885186,1659.500869,Arhgap20,protein_coding,1827.502462,-0.260199886,0.087967409,-2.95791237,0.003097302,0.230393775
ENSMUSG00000022858,810.2604508,726.8297086,868.1757429,676.7207141,996.4502527,775.5918471,Tra2b,protein_coding,809.004786,-0.293805049,0.099714313,-2.946468168,0.003214255,0.237190152
ENSMUSG00000052430,89.92033954,78.52902013,108.9760347,49.43576645,103.3522246,49.04928678,Bmpr1b,protein_coding,79.87711203,-0.76226626,0.258736045,-2.946115455,0.003217923,0.237190152
ENSMUSG00000055421,3005.48961,3317.414828,3102.184454,3394.589296,2755.684859,3396.663109,Pcdh9,protein_coding,3162.004359,0.18880828,0.064205613,2.940681821,0.003274907,0.240298182
ENSMUSG00000048636,8.796554955,0,8.1732026,3.295717764,15.72751244,0,A730049H05Rik,protein_coding,5.998831294,-3.407088926,1.16144042,-2.933502973,0.003351604,0.244818098
ENSMUSG00000022124,1160.167859,1033.092887,1206.00145,1035.95395,1336.838558,1064.778267,Fbxl3,protein_coding,1139.472162,-0.239764593,0.081975015,-2.924849652,0.003446227,0.249482205
ENSMUSG00000038530,60.59848969,145.7149596,83.54829325,123.0401298,76.39077473,90.94555256,Rgs4,protein_coding,96.70636661,0.708271443,0.242121766,2.925269599,0.003441579,0.249482205
ENSMUSG00000022018,9.77394995,2.617634004,11.80573709,1.098572588,24.71466241,5.109300706,Rgcc,protein_coding,9.186642792,-2.37440954,0.814602673,-2.914806959,0.003559086,0.253132197
ENSMUSG00000031344,59.62109469,47.98995675,77.19135789,24.16859693,89.87149968,47.00556649,Gabrq,protein_coding,57.64134541,-0.915741165,0.314106345,-2.915385762,0.003552491,0.253132197
ENSMUSG00000053332,1162.122649,726.8297086,1021.650325,948.0681433,1143.614833,998.3573579,Gas5,processed_transcript,1000.10717,-0.317324176,0.108778935,-2.917147299,0.003532489,0.253132197
ENSMUSG00000022272,216.0042939,214.6459884,315.1223669,203.2359288,307.8098864,182.9129653,Myo10,protein_coding,239.9552383,-0.480044062,0.165894921,-2.893663417,0.003807761,0.26885311
ENSMUSG00000038119,849.3562506,778.309844,988.049381,815.1408602,1097.55569,812.3788122,Cdon,protein_coding,890.1318063,-0.286091155,0.098883708,-2.893208217,0.003813284,0.26885311
ENSMUSG00000031561,1733.898721,1976.313673,1773.584964,1921.403456,1688.4608,2049.851443,Tenm3,protein_coding,1857.252176,0.194607318,0.067376454,2.888357987,0.003872589,0.271852363
ENSMUSG00000039910,726.2044813,552.3207749,679.2839495,589.9334797,833.5581595,662.1653715,Cited2,protein_coding,673.9110361,-0.310561381,0.107598281,-2.886304302,0.003897951,0.272453316
ENSMUSG00000003545,161.2701742,114.3033515,152.5664485,53.8300568,102.2288309,78.68323087,Fosb,protein_coding,110.4803488,-0.747112711,0.26095756,-2.862966342,0.004196951,0.282271287
ENSMUSG00000024172,1260.839544,1459.76723,1145.156498,1222.71129,940.2805654,1429.582337,St6gal2,protein_coding,1243.056244,0.296775951,0.103427529,2.869409657,0.004112388,0.282271287
ENSMUSG00000025813,1659.616701,1451.041783,1813.542844,1389.694324,1508.717801,1409.145135,Homer2,protein_coding,1538.626431,-0.230133954,0.080343884,-2.86436183,0.004178504,0.282271287
ENSMUSG00000031232,269.7610186,164.9109423,239.7472763,151.6030171,214.5682055,204.3720282,Magt1,protein_coding,207.493748,-0.476545522,0.166519761,-2.861795609,0.004212485,0.282271287
ENSMUSG00000031661,94.80731451,60.2055821,112.6085692,57.12577457,86.50131844,64.37718889,Nkd1,protein_coding,79.27095795,-0.696620157,0.242656733,-2.870804977,0.00409428,0.282271287
ENSMUSG00000043419,1211.969794,1011.27927,1149.697166,874.4637799,1060.483696,984.0513159,Chd3os,processed_transcript,1048.657504,-0.253437798,0.088523269,-2.862951207,0.004197152,0.282271287
ENSMUSG00000059003,77.2142046,53.22522476,66.29375443,21.97145176,74.14398724,38.83068536,Grin2a,protein_coding,55.27988469,-0.917238857,0.319775219,-2.868386299,0.004125715,0.282271287
ENSMUSG00000066568,1055.586595,1030.475253,1173.30864,972.2367402,1309.877108,944.1987704,Lsm14a,protein_coding,1080.947184,-0.262272725,0.091521046,-2.865709424,0.00416076,0.282271287
ENSMUSG00000068154,186.682444,130.0091556,185.2592589,141.7158638,232.5425054,155.3227415,Insm1,protein_coding,171.9219949,-0.500048611,0.174125465,-2.871771864,0.004081775,0.282271287
ENSMUSG00000066108,43.98277477,20.94107204,26.33587505,19.77430658,53.92289981,12.26232169,Muc5b,protein_coding,29.53654166,-1.218977381,0.426572216,-2.857610819,0.004268436,0.28484342
ENSMUSG00000031738,14.66092492,22.68616137,8.1732026,28.56288728,2.246787492,27.59022381,Irx6,protein_coding,17.32003125,1.629150438,0.571334874,2.851480826,0.004351611,0.288023368
ENSMUSG00000070866,833.7179307,985.1029303,744.6695703,834.9151668,651.5683727,918.6522669,Zfp804a,protein_coding,828.1043729,0.296267848,0.103889736,2.851752824,0.00434789,0.288023368
ENSMUSG00000022788,1911.78461,1722.403175,2011.515973,1706.083229,1929.990456,1708.550156,Fgd4,protein_coding,1831.721267,-0.188503864,0.066236448,-2.845923484,0.004428283,0.291906682
ENSMUSG00000038194,6.841764965,2.617634004,6.356935356,2.197145176,29.2082374,2.043720282,Lhb,processed_transcript,8.210906197,-2.606068552,0.919245241,-2.835009021,0.004582439,0.30084548
ENSMUSG00000047213,2039.823355,1733.746256,1925.243279,1741.237552,2017.615168,1775.992925,Ythdf3,protein_coding,1872.276422,-0.18797984,0.066423949,-2.830000958,0.004654786,0.304362974
ENSMUSG00000027489,107.5134494,70.67611812,106.2516338,51.63291163,74.14398724,49.04928678,Necab3,protein_coding,76.5445645,-0.746077672,0.263784377,-2.828361863,0.004678689,0.304697259
ENSMUSG00000055254,2435.668328,2828.789814,2477.388522,2578.349864,1864.833618,2713.038675,Ntrk2,protein_coding,2483.01147,0.259869304,0.09202891,2.823779009,0.00474611,0.307851658
ENSMUSG00000027523,384.116233,255.6555878,343.2745092,232.8973886,341.5116988,320.8640843,Gnas,protein_coding,313.0532503,-0.401240626,0.142169867,-2.822262095,0.004768619,0.308079371
